key,weight,event,origin,lat,lon,depth_km,mag,nearest_event_idx,nearest_dt_s,nearest_dist_km,nearest_class
adriatic_2022,jma_wc,33304601,2022-11-09 06:46:34.710000+00:00,43.9768,13.2605,10.8,1.9,31,-67.9,11.5,30<|dt|<=120s
adriatic_2022,jma_wc,33305101,2022-11-09 06:58:17.680000+00:00,43.9985,13.3018,7.1,2.9,39,7.49,35.7,5<|dt|<=30s
adriatic_2022,jma_wc,33305081,2022-11-09 06:58:24.610000+00:00,43.957,13.285,4.5,3.7,39,14.42,40.4,5<|dt|<=30s
adriatic_2022,jma_wc,33306471,2022-11-09 07:31:19.940000+00:00,43.9443,13.3087,8.4,2.7,63,33.66,5.4,30<|dt|<=120s
adriatic_2022,jma_wc,33306831,2022-11-09 07:39:09.710000+00:00,43.8838,13.3132,9.8,1.8,68,-13.06,5.7,5<|dt|<=30s
adriatic_2022,jma_wc,33307311,2022-11-09 07:52:46.410000+00:00,43.9483,13.2548,8.9,1.6,74,101.86,9.3,30<|dt|<=120s
adriatic_2022,jma_wc,33309601,2022-11-09 09:17:14.820000+00:00,43.9508,13.339,9.4,2.0,98,306.02,6.1,|dt|>120s
adriatic_2022,instance,33304081,2022-11-09 06:40:46.310000+00:00,43.8997,13.2872,8.6,3.0,24,-9.06,5.1,5<|dt|<=30s
adriatic_2022,instance,33305081,2022-11-09 06:58:24.610000+00:00,43.957,13.285,4.5,3.7,39,6.46,2.7,5<|dt|<=30s
adriatic_2022,instance,33306831,2022-11-09 07:39:09.710000+00:00,43.8838,13.3132,9.8,1.8,70,-88.41,15.3,30<|dt|<=120s
adriatic_2022,instance,33309601,2022-11-09 09:17:14.820000+00:00,43.9508,13.339,9.4,2.0,108,103.67,6.7,30<|dt|<=120s
adriatic_2022,quakescope2026,33304081,2022-11-09 06:40:46.310000+00:00,43.8997,13.2872,8.6,3.0,27,-8.13,14.0,5<|dt|<=30s
adriatic_2022,quakescope2026,33305101,2022-11-09 06:58:17.680000+00:00,43.9985,13.3018,7.1,2.9,40,8.25,43.5,5<|dt|<=30s
adriatic_2022,quakescope2026,33305081,2022-11-09 06:58:24.610000+00:00,43.957,13.285,4.5,3.7,40,15.18,47.3,5<|dt|<=30s
adriatic_2022,quakescope2026,33306471,2022-11-09 07:31:19.940000+00:00,43.9443,13.3087,8.4,2.7,63,34.96,3.2,30<|dt|<=120s
adriatic_2022,quakescope2026,33306831,2022-11-09 07:39:09.710000+00:00,43.8838,13.3132,9.8,1.8,68,179.44,2.0,|dt|>120s
adriatic_2022,quakescope2026,33307311,2022-11-09 07:52:46.410000+00:00,43.9483,13.2548,8.9,1.6,73,102.08,9.6,30<|dt|<=120s
adriatic_2022,quakescope2026,33309601,2022-11-09 09:17:14.820000+00:00,43.9508,13.339,9.4,2.0,97,306.23,7.8,|dt|>120s
etna_2022_2024,jma_wc,32591681,2022-08-29 19:49:27.830000+00:00,37.7058,14.7193,21.1,2.7,22,62.85,4.5,30<|dt|<=120s
etna_2022_2024,jma_wc,32592331,2022-08-29 20:04:00.510000+00:00,37.7065,14.7273,21.5,2.3,33,-27.14,5.6,5<|dt|<=30s
etna_2022_2024,jma_wc,32593031,2022-08-29 20:17:43.460000+00:00,37.7047,14.7313,15.9,1.7,44,174.09,6.9,|dt|>120s
etna_2022_2024,jma_wc,32593171,2022-08-29 20:20:03.780000+00:00,37.717,14.7303,17.6,1.8,45,-125.0,2.5,|dt|>120s
etna_2022_2024,jma_wc,32593341,2022-08-29 20:31:49.180000+00:00,37.7108,14.7343,19.2,1.8,47,-17.56,24.3,5<|dt|<=30s
etna_2022_2024,jma_wc,32593821,2022-08-29 20:41:43.830000+00:00,37.7072,14.7337,23.2,1.7,49,-39.5,1.7,30<|dt|<=120s
etna_2022_2024,jma_wc,32594141,2022-08-29 20:52:11.190000+00:00,37.7142,14.7398,18.2,2.0,52,95.1,3.8,30<|dt|<=120s
etna_2022_2024,jma_wc,32594661,2022-08-29 21:23:20.150000+00:00,37.7177,14.7303,19.6,1.8,63,130.86,2.5,|dt|>120s
etna_2022_2024,jma_wc,32594801,2022-08-29 21:34:46.280000+00:00,37.7032,14.742,18.2,1.7,65,-67.85,3.2,30<|dt|<=120s
etna_2022_2024,jma_wc,32595551,2022-08-29 22:06:49.900000+00:00,37.7242,14.7433,19.6,1.4,75,79.05,1.7,30<|dt|<=120s
etna_2022_2024,jma_wc,35215701,2023-06-04 18:23:01.140000+00:00,37.7438,14.8897,29.3,2.2,146,11.08,9.8,5<|dt|<=30s
etna_2022_2024,jma_wc,35216381,2023-06-04 18:38:27.170000+00:00,37.7412,14.912,26.6,2.5,155,-13.36,10.7,5<|dt|<=30s
etna_2022_2024,jma_wc,35217011,2023-06-04 18:54:25.080000+00:00,37.757,14.9093,27.1,2.3,163,-14.73,3.5,5<|dt|<=30s
etna_2022_2024,instance,32593471,2022-08-29 20:32:08.050000+00:00,37.7162,14.6897,22.7,2.8,52,5.45,6.7,5<|dt|<=30s
etna_2022_2024,instance,32593821,2022-08-29 20:41:43.830000+00:00,37.7072,14.7337,23.2,1.7,54,88.28,15.4,30<|dt|<=120s
etna_2022_2024,instance,32594141,2022-08-29 20:52:11.190000+00:00,37.7142,14.7398,18.2,2.0,59,95.0,3.4,30<|dt|<=120s
etna_2022_2024,instance,32595551,2022-08-29 22:06:49.900000+00:00,37.7242,14.7433,19.6,1.4,86,79.12,1.5,30<|dt|<=120s
etna_2022_2024,instance,35216381,2023-06-04 18:38:27.170000+00:00,37.7412,14.912,26.6,2.5,161,-12.53,8.8,5<|dt|<=30s
etna_2022_2024,quakescope2026,32591681,2022-08-29 19:49:27.830000+00:00,37.7058,14.7193,21.1,2.7,21,63.07,5.6,30<|dt|<=120s
etna_2022_2024,quakescope2026,32592331,2022-08-29 20:04:00.510000+00:00,37.7065,14.7273,21.5,2.3,31,-27.0,3.8,5<|dt|<=30s
etna_2022_2024,quakescope2026,32593031,2022-08-29 20:17:43.460000+00:00,37.7047,14.7313,15.9,1.7,42,174.19,6.9,|dt|>120s
etna_2022_2024,quakescope2026,32593171,2022-08-29 20:20:03.780000+00:00,37.717,14.7303,17.6,1.8,43,-124.98,3.9,|dt|>120s
etna_2022_2024,quakescope2026,32593341,2022-08-29 20:31:49.180000+00:00,37.7108,14.7343,19.2,1.8,45,-13.72,15.4,5<|dt|<=30s
etna_2022_2024,quakescope2026,32593471,2022-08-29 20:32:08.050000+00:00,37.7162,14.6897,22.7,2.8,45,5.15,19.2,5<|dt|<=30s
etna_2022_2024,quakescope2026,32593821,2022-08-29 20:41:43.830000+00:00,37.7072,14.7337,23.2,1.7,47,88.17,6.3,30<|dt|<=120s
etna_2022_2024,quakescope2026,32594141,2022-08-29 20:52:11.190000+00:00,37.7142,14.7398,18.2,2.0,50,95.15,4.1,30<|dt|<=120s
etna_2022_2024,quakescope2026,32594461,2022-08-29 21:10:44.170000+00:00,37.7227,14.7407,21.8,1.7,57,-132.7,6.1,|dt|>120s
etna_2022_2024,quakescope2026,32594661,2022-08-29 21:23:20.150000+00:00,37.7177,14.7303,19.6,1.8,58,131.37,1.6,|dt|>120s
etna_2022_2024,quakescope2026,32594801,2022-08-29 21:34:46.280000+00:00,37.7032,14.742,18.2,1.7,60,-68.04,2.3,30<|dt|<=120s
etna_2022_2024,quakescope2026,32595551,2022-08-29 22:06:49.900000+00:00,37.7242,14.7433,19.6,1.4,70,79.07,1.7,30<|dt|<=120s
etna_2022_2024,quakescope2026,35216381,2023-06-04 18:38:27.170000+00:00,37.7412,14.912,26.6,2.5,149,-12.39,1.7,5<|dt|<=30s
corinth_thiva_2020,jma_wc,noa2021blvdw,2021-01-21 16:36:36.133039+00:00,37.54257202,23.37203979,11.91200765,1.778458156,13,-707.51,132.8,|dt|>120s
corinth_thiva_2020,jma_wc,noa2021ftojb,2021-03-23 20:05:19.241469+00:00,38.05709839,22.29721069,13.480814619999999,1.574328712,78,-7.07,1.2,5<|dt|<=30s
corinth_thiva_2020,quakescope2026,noa2021blvdw,2021-01-21 16:36:36.133039+00:00,37.54257202,23.37203979,11.91200765,1.778458156,11,-707.51,132.6,|dt|>120s
corinth_thiva_2020,quakescope2026,noa2021ftojb,2021-03-23 20:05:19.241469+00:00,38.05709839,22.29721069,13.480814619999999,1.574328712,72,-7.1,1.2,5<|dt|<=30s
